Instrument,Close Price,Open Price,VWAP,Low Price,High Price,Date
NVDA.O,44.5225,45.1775,44.19535,43.325,45.2219,2019-04-26
NVDA.O,44.8325,44.6025,44.6522,43.875,45.1125,2019-04-29
NVDA.O,45.25,44.5075,45.099975,44.315,45.5075,2019-04-30
NVDA.O,45.1175,45.7775,45.70015,45.115,46.2025,2019-05-01
NVDA.O,45.7975,45.215,45.645725,44.77875,46.2175,2019-05-02
NVDA.O,45.7525,45.8825,45.6231,45.1325,45.9825,2019-05-03
NVDA.O,44.9625,43.875,44.4994,43.5,45.085,2019-05-06
NVDA.O,43.2775,44.475,43.499825,42.7925,44.475,2019-05-07
NVDA.O,43.48,43.0,43.821775,42.88,44.2875,2019-05-08
NVDA.O,42.5475,42.785,42.207125,41.35,42.8825,2019-05-09
NVDA.O,42.205,42.2375,41.9122,41.0,42.8975,2019-05-10
NVDA.O,39.6125,40.875,40.1796,39.4525,41.1075,2019-05-13
NVDA.O,40.51,40.0125,40.40675,39.6226,40.865,2019-05-14
NVDA.O,39.895,39.95,39.9527,39.3525,40.2625,2019-05-15
NVDA.O,40.0475,39.84,40.04795,39.4125,40.47625,2019-05-16
NVDA.O,39.1325,39.625,39.9261,38.735,40.9275,2019-05-17
NVDA.O,37.9375,38.1375,38.137275,37.6875,38.6925,2019-05-20
NVDA.O,38.765,38.55,38.643125,38.16,38.925,2019-05-21
NVDA.O,38.05,38.375,38.2063,37.94,38.6375,2019-05-22
NVDA.O,36.83,37.4225,36.6653,36.2278,37.4225,2019-05-23
NVDA.O,36.2875,37.02,36.692625,36.22,37.375,2019-05-24
NVDA.O,35.8325,36.465,36.155575,35.8125,36.795,2019-05-28
NVDA.O,35.085,35.3525,35.160925,34.735,35.705,2019-05-29
NVDA.O,34.7775,35.0775,34.916675,34.3925,35.437475,2019-05-30
NVDA.O,33.865,34.285,34.212375,33.8475,34.612275,2019-05-31
LRCX.O,735.59,710.24,732.9058,708.395,737.99,2023-12-11
LRCX.O,731.24,733.0,731.2877,727.11,738.8,2023-12-12
LRCX.O,734.65,732.95,732.2715,721.49,740.59,2023-12-13
LRCX.O,767.21,740.36,761.8336,738.775,771.275,2023-12-14
LRCX.O,773.5,769.33,773.9419,767.5701,779.68,2023-12-15
LRCX.O,769.92,775.6,767.9957,757.505,779.0,2023-12-18
LRCX.O,781.01,772.22,778.7221,768.73,781.84,2023-12-19
LRCX.O,754.93,772.05,764.3206,754.42,780.5,2023-12-20
LRCX.O,776.92,778.5,773.3513,763.5,779.25,2023-12-21
LRCX.O,779.99,776.92,779.9982,773.62,784.1,2023-12-22
LRCX.O,795.71,783.04,795.4967,783.04,799.8699,2023-12-26
LRCX.O,794.93,799.0,794.4521,790.3,801.29,2023-12-27
LRCX.O,789.67,797.8,791.3467,789.01,798.72,2023-12-28
LRCX.O,783.26,787.51,783.3678,778.0,790.0853,2023-12-29
LRCX.O,749.3,768.75,752.1556,742.07,769.38,2024-01-02
LRCX.O,736.93,732.0,736.67,729.66,743.0,2024-01-03
LRCX.O,731.08,725.78,733.2786,723.25,744.91,2024-01-04
LRCX.O,732.4,734.57,733.676,728.6,742.25,2024-01-05
LRCX.O,757.16,736.34,752.5699,736.34,757.7,2024-01-08
LRCX.O,752.02,746.33,751.1353,744.65,756.84,2024-01-09
LRCX.O,749.69,753.78,748.0586,736.5101,754.84,2024-01-10
LRCX.O,760.2,749.61,755.3571,742.165,761.37,2024-01-11
LRCX.O,759.67,760.73,758.818,754.86,763.35,2024-01-12
LRCX.O,761.14,754.29,759.6169,748.02,768.8993,2024-01-16
LRCX.O,752.9,752.83,749.4598,742.01,754.3,2024-01-17
LRCX.O,785.65,775.9,782.5198,771.7801,788.39,2024-01-18
LRCX.O,826.32,798.68,817.023,794.72,828.56,2024-01-19
LRCX.O,833.54,829.13,833.2629,827.67,846.61,2024-01-22
LRCX.O,830.39,829.61,828.9359,821.47,831.98,2024-01-23
LRCX.O,848.16,850.0,850.2371,838.455,858.64,2024-01-24
LRCX.O,865.6,877.0,878.9367,864.7,900.09,2024-01-25
LRCX.O,839.04,853.0,844.1516,836.63,860.0,2024-01-26
LRCX.O,845.8,835.7,840.8277,834.0,846.87,2024-01-29
LRCX.O,835.79,841.09,837.2817,831.97,849.99,2024-01-30
LRCX.O,825.17,822.0,825.0114,815.67,837.81,2024-01-31
LRCX.O,832.21,831.85,830.514,824.0401,836.07,2024-02-01
LRCX.O,838.7,827.29,838.9949,827.29,846.38,2024-02-02
LRCX.O,851.32,838.79,847.7618,832.4901,857.325,2024-02-05
LRCX.O,834.62,852.9,835.1641,823.8,857.395,2024-02-06
LRCX.O,848.54,837.72,848.5449,833.22,857.99,2024-02-07
LRCX.O,676.7,681.0,674.4461,665.0,681.6074,2023-09-07
LRCX.O,668.88,673.5,670.2193,666.51,680.46,2023-09-08
LRCX.O,663.68,673.62,659.8994,651.04,675.37,2023-09-11
LRCX.O,652.7,654.19,655.4366,651.89,664.53,2023-09-12
LRCX.O,658.66,657.51,660.3654,652.86,667.1,2023-09-13
LRCX.O,656.43,667.24,656.6532,651.0,667.5,2023-09-14
LRCX.O,623.11,646.98,627.7307,617.77,647.93,2023-09-15
LRCX.O,635.65,620.77,632.868,618.21,636.49,2023-09-18
LRCX.O,625.15,635.65,625.782,621.73,636.76,2023-09-19
LRCX.O,618.86,627.5,623.4312,617.3,632.74,2023-09-20
LRCX.O,610.39,610.24,612.2827,608.99,618.13,2023-09-21
LRCX.O,619.11,619.97,621.9155,615.5,628.9355,2023-09-22
LRCX.O,620.585,615.29,619.0166,613.63,623.01,2023-09-25
LRCX.O,606.0,611.94,607.8802,603.52,615.515,2023-09-26
LRCX.O,613.92,611.99,611.4015,602.625,617.715,2023-09-27
LRCX.O,627.52,610.97,625.0835,607.63,630.53,2023-09-28
LRCX.O,626.77,636.5,629.2937,625.07,637.36,2023-09-29
LRCX.O,630.88,627.25,631.5128,623.02,641.0,2023-10-02
LRCX.O,618.11,630.08,620.4459,612.9,637.0,2023-10-03
LRCX.O,632.38,624.4,629.7767,622.02,634.0,2023-10-04
LRCX.O,625.83,632.98,625.9754,620.29,633.88,2023-10-05
LRCX.O,628.11,620.67,625.9319,609.22,632.08,2023-10-06
LRCX.O,627.69,621.24,625.6771,614.76,630.87,2023-10-09
LRCX.O,634.38,633.46,635.5169,628.28,642.95,2023-10-10
LRCX.O,641.73,640.95,639.5459,633.945,643.25,2023-10-11
LRCX.O,654.96,645.35,656.6006,645.21,665.0,2023-10-12
LRCX.O,645.12,661.0,647.5448,642.0,664.39,2023-10-13
LRCX.O,650.7,647.82,651.6206,644.1173,655.63,2023-10-16
LRCX.O,649.95,638.14,644.2812,626.46,653.44,2023-10-17
LRCX.O,642.24,638.0,639.8157,626.28,645.15,2023-10-18
LRCX.O,601.95,626.95,608.5675,600.2137,632.5,2023-10-19
LRCX.O,600.35,603.7,602.1154,598.42,608.21,2023-10-20
LRCX.O,599.58,596.3,600.1762,589.39,607.29,2023-10-23
LRCX.O,604.02,605.22,604.6974,598.94,611.34,2023-10-24
LRCX.O,583.34,596.69,586.9031,581.07,598.54,2023-10-25
LRCX.O,585.13,589.1,590.3374,583.52,604.58,2023-10-26
LRCX.O,584.02,584.3,584.9603,580.78,593.555,2023-10-27
LRCX.O,583.5,582.41,584.6041,577.19,593.365,2023-10-30
LRCX.O,588.22,586.33,585.9905,574.42,590.775,2023-10-31
LRCX.O,606.66,592.87,600.3829,588.77,607.64,2023-11-01
LRCX.O,625.54,625.0,624.5202,615.9,629.73,2023-06-13
LRCX.O,630.03,620.0,624.0154,613.05,630.72,2023-06-14
LRCX.O,621.0,617.7,620.9572,616.42,625.125,2023-06-15
LRCX.O,612.65,623.62,615.5245,610.37,623.99,2023-06-16
LRCX.O,614.28,610.81,612.68,607.96,618.68,2023-06-20
LRCX.O,605.8,609.29,607.4725,602.31,615.8,2023-06-21
LRCX.O,619.87,601.1,618.3558,598.42,624.48,2023-06-22
LRCX.O,608.76,609.5,608.1725,601.37,611.35,2023-06-23
LRCX.O,620.33,614.15,625.3713,613.69,633.41,2023-06-26
LRCX.O,649.16,623.74,640.3373,622.01,650.23,2023-06-27
LRCX.O,642.18,639.99,642.8694,635.9686,649.665,2023-06-28
LRCX.O,640.36,647.62,640.9414,636.0,647.895,2023-06-29
LRCX.O,642.86,644.33,644.3488,638.91,648.87,2023-06-30
LRCX.O,650.99,642.86,645.242,638.85,651.01,2023-07-03
LRCX.O,628.58,644.07,634.316,628.5,646.08,2023-07-05
LRCX.O,621.0,617.44,617.7196,611.66,622.7441,2023-07-06
LRCX.O,617.87,621.87,622.6632,616.94,629.36,2023-07-07
LRCX.O,627.64,620.0,626.3845,617.6,630.28,2023-07-10
LRCX.O,619.42,628.55,614.5031,608.26,630.14,2023-07-11
LRCX.O,622.6,628.96,622.7384,617.7887,629.0,2023-07-12
LRCX.O,638.3,627.0,637.8139,627.0,642.08,2023-07-13
LRCX.O,638.56,642.12,641.493,635.92,647.18,2023-07-14
LRCX.O,660.07,635.0,654.9933,635.0,663.8325,2023-07-17
LRCX.O,655.94,654.24,654.7069,648.68,660.99,2023-07-18
LRCX.O,640.11,652.45,642.9263,638.215,654.2083,2023-07-19
LRCX.O,615.52,629.7,619.3221,612.61,629.87,2023-07-20
LRCX.O,623.63,619.52,623.2263,617.99,626.95,2023-07-21
LRCX.O,639.03,629.49,637.0545,629.0,642.585,2023-07-24
LRCX.O,650.24,639.03,649.984,638.05,654.3843,2023-07-25
LRCX.O,642.37,642.02,640.8079,632.14,648.34,2023-07-26
LRCX.O,701.95,675.0,701.196,673.32,715.94,2023-07-27
LRCX.O,721.26,710.29,718.7034,705.598,724.07,2023-07-28
LRCX.O,718.49,721.46,719.9324,713.715,726.525,2023-07-31
LRCX.O,715.9,708.85,715.8082,708.44,719.49,2023-08-01
LRCX.O,685.88,705.2,689.6461,683.6,707.25,2023-08-02
LRCX.O,693.36,681.21,689.5736,677.52,695.01,2023-08-03
LRCX.O,690.46,693.36,693.0397,686.53,702.63,2023-08-04
LRCX.O,705.36,698.0,703.1518,691.23,706.56,2023-08-07
LRCX.O,696.0,695.61,693.3797,686.68,698.43,2023-08-08
LRCX.O,686.05,696.77,690.9278,685.69,699.95,2023-08-09
LRCX.O,493.4,482.09,492.0367,481.72,495.48,2023-03-08
LRCX.O,490.28,491.45,493.4447,488.26,503.8077,2023-03-09
LRCX.O,478.82,494.44,480.543,473.53,496.0599,2023-03-10
LRCX.O,477.0,469.07,476.3476,467.025,483.67,2023-03-13
LRCX.O,493.98,485.14,492.6775,484.63,499.7016,2023-03-14
LRCX.O,487.05,486.29,482.447,473.985,488.99,2023-03-15
LRCX.O,515.19,482.94,507.1794,480.455,515.92,2023-03-16
LRCX.O,508.36,515.19,509.6443,503.805,519.9,2023-03-17
LRCX.O,513.29,510.5,512.0767,505.74,515.56,2023-03-20
LRCX.O,507.36,516.94,507.1262,498.1041,521.565,2023-03-21
LRCX.O,506.3,506.99,513.2095,505.83,525.0,2023-03-22
LRCX.O,523.59,514.39,524.7302,513.33,532.56,2023-03-23
LRCX.O,502.06,515.0,503.796,498.78,517.41,2023-03-24
LRCX.O,495.77,508.26,500.0248,494.68,509.8,2023-03-27
LRCX.O,485.08,495.4,483.822,478.77,496.55,2023-03-28
LRCX.O,515.75,494.54,510.1452,492.255,521.155,2023-03-29
LRCX.O,531.36,523.61,528.289,521.9601,532.755,2023-03-30
LRCX.O,530.12,527.64,529.2097,525.39,533.085,2023-03-31
LRCX.O,521.51,524.09,519.4646,514.62,526.21,2023-04-03
LRCX.O,504.29,523.0,507.9627,501.24,524.11,2023-04-04
LRCX.O,493.48,499.9,492.0436,486.46,499.9,2023-04-05
LRCX.O,493.79,486.04,491.8231,480.45,496.39,2023-04-06
LRCX.O,507.46,486.22,504.187,486.06,511.44,2023-04-10
LRCX.O,507.51,510.3,508.4315,505.65,511.76,2023-04-11
LRCX.O,497.07,513.34,500.3086,496.12,513.6713,2023-04-12
LRCX.O,498.35,499.49,497.1327,490.5,502.075,2023-04-13
LRCX.O,500.84,497.09,498.9948,492.59,505.86,2023-04-14
LRCX.O,492.66,489.99,488.3186,483.105,495.025,2023-04-17
LRCX.O,495.37,494.76,493.864,489.105,500.44,2023-04-18
LRCX.O,491.02,485.98,490.0458,482.744,493.909,2023-04-19
LRCX.O,526.52,510.96,525.2592,508.11,536.5,2023-04-20
LRCX.O,517.19,524.19,518.8691,513.83,524.3289,2023-04-21
LRCX.O,514.38,515.37,512.5491,506.38,518.0829,2023-04-24
LRCX.O,499.72,511.55,504.9412,499.4575,516.62,2023-04-25
LRCX.O,497.4,503.25,499.6948,495.16,507.71,2023-04-26
LRCX.O,518.89,503.55,511.2971,493.42,519.51,2023-04-27
LRCX.O,524.08,519.26,520.8558,512.52,524.47,2023-04-28
LRCX.O,523.83,523.87,525.1153,521.35,531.49,2023-05-01
LRCX.O,521.88,523.75,521.2935,514.27,526.69,2023-05-02
LRCX.O,514.55,522.51,518.0186,513.01,527.0,2023-05-03
LRCX.O,464.3,460.03,458.8643,448.95,464.44,2022-12-12
LRCX.O,475.94,485.54,478.7656,470.04,490.65,2022-12-13
LRCX.O,468.24,474.85,472.1391,464.2323,481.88,2022-12-14
LRCX.O,446.06,456.02,448.9678,444.03,459.7302,2022-12-15
LRCX.O,443.92,442.89,442.9124,438.13,447.985,2022-12-16
LRCX.O,438.69,442.33,437.6819,432.1,442.845,2022-12-19
LRCX.O,437.36,433.4,438.1074,432.6509,441.09,2022-12-20
LRCX.O,447.87,441.32,446.8926,440.08,450.81,2022-12-21
LRCX.O,409.11,431.9,408.3441,397.06,433.2079,2022-12-22
LRCX.O,412.12,405.62,407.9068,400.55,412.47,2022-12-23
LRCX.O,405.46,408.0,407.2778,404.76,411.61,2022-12-27
LRCX.O,402.8,403.43,403.1849,399.29,407.75,2022-12-28
LRCX.O,420.61,409.71,418.3838,408.1,422.57,2022-12-29
LRCX.O,420.3,412.58,417.1643,410.84,420.59,2022-12-30
LRCX.O,414.3,429.72,414.6161,407.2719,430.1,2023-01-03
LRCX.O,422.46,421.64,422.1282,416.47,428.27,2023-01-04
LRCX.O,417.06,415.62,418.4789,412.6,424.58,2023-01-05
LRCX.O,445.27,429.14,440.3593,420.356,447.34,2023-01-06
LRCX.O,452.43,451.2,454.5372,444.62,463.4,2023-01-09
LRCX.O,458.61,448.08,454.8171,447.162,458.806,2023-01-10
LRCX.O,464.3,447.7,458.1055,445.57,464.45,2023-01-11
LRCX.O,470.04,469.99,467.9869,453.4,475.53,2023-01-12
LRCX.O,473.67,462.3,471.6885,462.3,474.82,2023-01-13
LRCX.O,470.99,469.91,469.8382,463.39,473.67,2023-01-17
LRCX.O,466.89,477.18,472.7988,466.52,483.47,2023-01-18
LRCX.O,453.89,462.3,456.6785,453.65,464.765,2023-01-19
LRCX.O,472.5,459.09,467.3949,456.82,472.66,2023-01-20
LRCX.O,490.78,474.8,488.8398,472.39,498.84,2023-01-23
LRCX.O,487.5,485.21,487.4096,483.87,491.7199,2023-01-24
LRCX.O,488.4,472.19,481.4276,467.0,491.39,2023-01-25
LRCX.O,497.75,484.75,490.9498,474.0014,498.66,2023-01-26
LRCX.O,482.88,487.99,487.9017,482.57,497.93,2023-01-27
LRCX.O,478.63,476.36,479.5497,473.41,483.785,2023-01-30
LRCX.O,500.1,480.72,493.3073,480.0,500.2,2023-01-31
LRCX.O,530.26,498.69,520.4304,498.49,534.03,2023-02-01
LRCX.O,541.04,539.04,539.4474,529.85,548.85,2023-02-02
LRCX.O,529.25,529.3,531.448,526.48,539.95,2023-02-03
LRCX.O,520.95,521.9,523.0743,518.25,530.0,2023-02-06
LRCX.O,533.24,521.89,527.8511,516.84,536.58,2023-02-07
LRCX.O,517.91,529.0,520.0951,514.54,533.28,2023-02-08
LRCX.O,439.16,425.34,436.8316,424.01,444.6804,2022-09-08
LRCX.O,450.78,447.4,450.3211,445.41,452.86,2022-09-09
LRCX.O,447.3,447.29,446.84,442.1,453.48,2022-09-12
LRCX.O,420.48,429.0,423.4243,418.2,432.16,2022-09-13
LRCX.O,421.76,424.01,420.6345,414.62,426.66,2022-09-14
LRCX.O,413.44,418.66,414.5913,407.71,422.34,2022-09-15
LRCX.O,409.22,408.26,407.9762,403.2,413.87,2022-09-16
LRCX.O,409.22,403.22,409.1485,403.22,413.87,2022-09-19
LRCX.O,403.4,403.45,402.9985,399.44,405.3,2022-09-20
LRCX.O,398.65,404.9,405.723,398.44,418.375,2022-09-21
LRCX.O,386.83,394.45,389.2033,385.815,396.68,2022-09-22
LRCX.O,380.56,382.43,378.6151,373.575,383.89,2022-09-23
LRCX.O,371.44,380.68,375.4283,371.12,385.29,2022-09-26
LRCX.O,376.7,379.86,374.908,369.34,381.65,2022-09-27
LRCX.O,381.65,373.42,380.1233,372.255,383.61,2022-09-28
LRCX.O,370.55,375.16,368.7514,364.23,375.43,2022-09-29
LRCX.O,366.0,358.25,367.6822,358.0,373.52,2022-09-30
LRCX.O,389.68,372.3,389.2374,370.72,396.76,2022-10-03
LRCX.O,400.63,402.78,402.0158,397.51,408.5,2022-10-04
LRCX.O,399.91,391.94,394.8448,385.01,404.71,2022-10-05
LRCX.O,397.6,398.61,399.0644,395.21,407.44,2022-10-06
LRCX.O,374.84,386.67,376.8851,371.775,388.66,2022-10-07
LRCX.O,350.72,369.98,350.4986,340.42,370.305,2022-10-10
LRCX.O,327.05,345.3,332.5202,322.31,350.24,2022-10-11
LRCX.O,323.98,328.76,325.5771,323.16,330.92,2022-10-12
LRCX.O,340.61,302.47,327.1813,299.592,344.72,2022-10-13
LRCX.O,314.95,340.61,321.3582,314.3,340.99,2022-10-14
LRCX.O,315.42,327.01,316.7079,312.71,329.19,2022-10-17
LRCX.O,322.06,327.06,322.2784,315.7,331.835,2022-10-18
LRCX.O,330.08,322.41,328.1781,318.67,332.19,2022-10-19
LRCX.O,355.87,340.615,354.5775,334.035,366.92,2022-10-20
LRCX.O,369.29,354.97,365.5645,354.97,372.855,2022-10-21
LRCX.O,373.96,370.43,372.1641,364.53,377.17,2022-10-24
LRCX.O,379.86,375.02,379.5969,375.02,386.51,2022-10-25
LRCX.O,385.6,374.25,386.311,373.78,393.85,2022-10-26
LRCX.O,389.11,388.96,389.6817,381.4896,397.96,2022-10-27
LRCX.O,405.59,390.505,402.5931,389.52,406.95,2022-10-28
LRCX.O,404.78,404.87,405.1263,399.19,410.5,2022-10-31
LRCX.O,412.71,413.0,412.6575,406.47,416.965,2022-11-01
LRCX.O,395.52,411.56,406.7958,394.77,421.05,2022-11-02
LRCX.O,449.77,453.3,450.142,445.1001,455.41,2022-06-14
LRCX.O,453.64,449.77,453.345,444.46,462.78,2022-06-15
LRCX.O,418.3,441.56,421.6548,412.69,443.025,2022-06-16
LRCX.O,419.46,417.12,419.3412,411.39,424.2154,2022-06-17
LRCX.O,433.04,427.25,434.8328,426.99,442.32,2022-06-21
LRCX.O,425.63,423.27,427.2201,420.52,434.68,2022-06-22
LRCX.O,424.08,431.35,422.8803,415.425,431.35,2022-06-23
LRCX.O,450.19,432.34,446.9078,431.1968,450.41,2022-06-24
LRCX.O,449.79,456.12,450.3935,446.25,457.23,2022-06-27
LRCX.O,438.26,451.38,443.3964,436.77,459.27,2022-06-28
LRCX.O,427.05,432.45,428.6565,425.0,434.0,2022-06-29
LRCX.O,426.15,419.02,426.1858,415.0,436.74,2022-06-30
LRCX.O,394.83,409.1,396.0378,386.505,414.7,2022-07-01
LRCX.O,388.77,379.67,383.8852,375.87,391.0,2022-07-05
LRCX.O,391.69,391.03,390.8571,383.66,396.795,2022-07-06
LRCX.O,414.88,403.22,413.1812,402.02,417.42,2022-07-07
LRCX.O,415.12,409.18,412.0099,405.36,417.1767,2022-07-08
LRCX.O,402.41,409.06,403.9156,398.45,410.03,2022-07-11
LRCX.O,405.87,404.9,406.5663,401.78,410.93,2022-07-12
LRCX.O,412.01,396.13,409.9403,396.0,414.35,2022-07-13
LRCX.O,419.32,408.26,414.5724,401.19,423.085,2022-07-14
LRCX.O,427.13,424.16,422.6413,412.01,427.39,2022-07-15
LRCX.O,423.16,437.85,428.4058,419.69,437.86,2022-07-18
LRCX.O,446.94,430.99,443.9768,429.94,447.69,2022-07-19
LRCX.O,465.1,445.97,461.1604,444.4,468.38,2022-07-20
LRCX.O,476.13,468.77,471.8592,461.6,477.165,2022-07-21
LRCX.O,463.99,475.04,466.9276,461.0,477.74,2022-07-22
LRCX.O,457.45,450.26,454.3035,447.38,458.31,2022-07-25
LRCX.O,447.23,452.78,448.9663,445.37,456.9355,2022-07-26
LRCX.O,467.66,454.23,463.5037,453.99,471.34,2022-07-27
LRCX.O,484.94,464.41,473.7592,453.35,487.12,2022-07-28
LRCX.O,500.51,477.91,496.244,476.51,506.0,2022-07-29
LRCX.O,502.8,488.93,500.694,486.81,506.0,2022-08-01
LRCX.O,502.65,496.42,502.7517,489.57,509.225,2022-08-02
LRCX.O,524.69,506.34,519.4227,504.8,528.82,2022-08-03
LRCX.O,531.85,522.87,528.6911,521.8101,532.35,2022-08-04
LRCX.O,519.97,521.07,518.3202,508.86,528.1541,2022-08-05
LRCX.O,509.54,513.8,508.2142,498.61,522.552,2022-08-08
LRCX.O,469.4,488.05,468.6747,457.04,488.625,2022-08-09
LRCX.O,494.95,481.27,488.2372,470.52,495.63,2022-08-10
LRCX.O,517.31,509.4,515.2097,503.8701,522.21,2022-03-09
LRCX.O,497.07,504.78,495.5379,488.2577,507.005,2022-03-10
LRCX.O,483.39,511.55,488.7333,482.58,512.17,2022-03-11
LRCX.O,469.0,488.29,473.0405,466.06,490.58,2022-03-14
LRCX.O,484.72,475.17,480.5166,471.555,486.95,2022-03-15
LRCX.O,514.49,496.3,506.7804,490.0,514.625,2022-03-16
LRCX.O,526.32,510.17,520.2732,507.55,526.59,2022-03-17
LRCX.O,544.64,525.17,539.6469,523.0,547.48,2022-03-18
LRCX.O,536.86,538.0,534.0796,525.87,544.2791,2022-03-21
LRCX.O,546.76,538.0,546.7201,538.0,552.85,2022-03-22
LRCX.O,530.99,540.37,537.3469,530.59,548.0,2022-03-23
LRCX.O,556.22,537.3,549.95,531.79,556.7,2022-03-24
LRCX.O,554.82,555.16,552.0818,545.17,556.9285,2022-03-25
LRCX.O,557.31,549.57,552.0043,540.93,557.86,2022-03-28
LRCX.O,568.93,568.4,567.0309,558.1571,574.786,2022-03-29
LRCX.O,548.56,562.22,553.5709,545.33,570.99,2022-03-30
LRCX.O,537.61,549.99,543.3184,537.14,557.51,2022-03-31
LRCX.O,525.45,541.22,525.2821,517.07,545.77,2022-04-01
LRCX.O,535.55,526.33,532.8889,524.35,536.76,2022-04-04
LRCX.O,503.64,528.61,506.5522,500.05,530.0,2022-04-05
LRCX.O,498.17,493.91,495.874,488.07,505.7,2022-04-06
LRCX.O,503.34,497.34,501.6711,492.715,508.765,2022-04-07
LRCX.O,491.64,498.01,493.5121,490.8301,500.88,2022-04-08
LRCX.O,475.76,487.14,478.6262,475.21,488.03,2022-04-11
LRCX.O,467.0,481.02,473.4095,464.765,487.95,2022-04-12
LRCX.O,472.61,469.66,473.3496,467.88,477.31,2022-04-13
LRCX.O,456.16,473.42,460.9737,455.84,474.0,2022-04-14
LRCX.O,470.55,451.28,466.6998,451.001,473.0,2022-04-18
LRCX.O,479.19,469.28,478.4278,466.025,482.78,2022-04-19
LRCX.O,481.45,492.66,487.5088,479.68,504.81,2022-04-20
LRCX.O,469.51,488.67,478.3889,468.5,497.6,2022-04-21
LRCX.O,463.13,467.0,465.0742,460.37,472.31,2022-04-22
LRCX.O,476.42,460.48,472.4283,459.12,480.36,2022-04-25
LRCX.O,457.22,466.64,461.1198,456.71,470.31,2022-04-26
LRCX.O,456.78,454.41,457.3214,449.5,468.58,2022-04-27
LRCX.O,484.49,468.26,479.5579,462.61,489.61,2022-04-28
LRCX.O,465.76,475.0,472.2884,464.86,491.44,2022-04-29
LRCX.O,479.32,467.28,472.0773,459.175,479.76,2022-05-02
LRCX.O,485.39,476.6,483.9089,473.2,488.64,2022-05-03
LRCX.O,505.92,487.17,495.6705,477.41,507.625,2022-05-04
LRCX.O,679.21,674.62,676.2681,668.14,683.3873,2021-12-14
LRCX.O,697.31,680.0,682.9203,665.38,698.8,2021-12-15
LRCX.O,671.28,701.77,677.9857,666.64,707.35,2021-12-16
LRCX.O,669.17,665.0,669.2706,660.64,677.89,2021-12-17
LRCX.O,661.08,658.85,661.1186,653.9,673.01,2021-12-20
LRCX.O,683.07,679.55,679.5337,665.14,687.06,2021-12-21
LRCX.O,691.22,678.48,685.2113,672.92,692.03,2021-12-22
LRCX.O,698.72,694.48,699.4701,693.375,706.942,2021-12-23
LRCX.O,723.4,702.79,719.3452,702.79,724.0,2021-12-27
LRCX.O,716.1,725.0,719.2382,714.64,728.38,2021-12-28
LRCX.O,726.75,718.685,724.8383,716.1,728.1654,2021-12-29
LRCX.O,718.33,728.0,722.2625,717.18,728.0,2021-12-30
LRCX.O,719.15,718.31,720.8186,717.2301,725.87,2021-12-31
LRCX.O,725.46,721.13,721.6262,711.83,731.0599,2022-01-03
LRCX.O,712.0,726.73,713.1333,702.45,731.8492,2022-01-04
LRCX.O,691.81,712.79,701.1306,690.61,714.8999,2022-01-05
LRCX.O,701.91,693.5,698.7832,686.96,705.69,2022-01-06
LRCX.O,669.29,697.88,676.3404,668.39,703.215,2022-01-07
LRCX.O,664.29,658.62,656.1535,643.21,667.82,2022-01-10
LRCX.O,673.21,652.82,666.4069,652.01,673.55,2022-01-11
LRCX.O,686.32,679.08,683.9834,674.32,689.02,2022-01-12
LRCX.O,686.77,705.0,710.1569,683.33,730.655,2022-01-13
LRCX.O,729.82,683.57,717.8951,681.8,730.75,2022-01-14
LRCX.O,679.01,716.655,691.6647,676.43,717.4,2022-01-18
LRCX.O,642.73,690.85,659.1535,642.05,698.68,2022-01-19
LRCX.O,619.67,654.69,637.108,617.52,657.99,2022-01-20
LRCX.O,605.79,616.1965,617.1242,604.45,636.73,2022-01-21
LRCX.O,621.82,585.0,599.454,575.51,623.24,2022-01-24
LRCX.O,588.23,600.14,591.0368,581.0,604.44,2022-01-25
LRCX.O,596.67,603.52,602.1975,580.38,614.22,2022-01-26
LRCX.O,555.3,594.9,561.5887,550.73,600.5,2022-01-27
LRCX.O,561.14,553.62,549.2301,530.0,561.16,2022-01-28
LRCX.O,589.92,563.56,581.358,556.83,589.97,2022-01-31
LRCX.O,589.47,590.0,584.0178,572.0,593.85,2022-02-01
LRCX.O,611.77,597.97,605.1685,590.0701,613.3044,2022-02-02
LRCX.O,588.76,596.98,595.6033,585.77,605.56,2022-02-03
LRCX.O,579.07,586.5,581.1933,573.6401,589.55,2022-02-04
LRCX.O,571.37,581.07,577.3063,568.98,589.605,2022-02-07
LRCX.O,576.29,566.53,572.7209,560.6,577.57,2022-02-08
LRCX.O,607.44,589.07,602.3101,583.03,610.5,2022-02-09
LRCX.O,593.61,581.0,589.8866,579.0,596.92,2021-09-09
LRCX.O,598.11,602.13,604.4284,596.51,612.12,2021-09-10
LRCX.O,608.77,602.91,607.4815,599.56,614.94,2021-09-13
LRCX.O,603.5,600.61,603.6908,598.63,611.3958,2021-09-14
LRCX.O,611.5,600.9161,607.0513,597.09,611.87,2021-09-15
LRCX.O,615.85,603.86,611.3682,599.8,617.16,2021-09-16
LRCX.O,608.98,614.95,608.7259,603.64,616.23,2021-09-17
LRCX.O,589.91,594.9,587.4052,581.08,595.05,2021-09-20
LRCX.O,586.22,592.37,587.4221,578.298,594.275,2021-09-21
LRCX.O,601.1,594.0,598.3062,588.89,603.73,2021-09-22
LRCX.O,612.56,600.59,612.7379,596.725,617.9389,2021-09-23
