Instrument,Close Price,Open Price,VWAP,Low Price,High Price,Date
ASML.O,262.07,260.67,263.0077,251.95,272.3368,2020-03-25
ASML.O,275.9,262.89,270.8854,261.61,277.14,2020-03-26
ASML.O,252.62,262.21,257.0737,251.81,263.71,2020-03-27
ASML.O,268.03,263.57,266.381,260.69,270.1264,2020-03-30
ASML.O,261.64,268.12,263.5478,259.0,268.59,2020-03-31
ASML.O,249.01,253.13,252.0966,247.38,257.68,2020-04-01
ASML.O,247.28,243.87,246.8183,242.25,251.955,2020-04-02
ASML.O,244.61,246.06,244.8111,242.48,248.0,2020-04-03
ASML.O,271.13,260.0,266.9636,259.42,272.78,2020-04-06
ASML.O,272.59,280.46,275.6151,271.0,281.28,2020-04-07
ASML.O,278.58,278.03,278.3426,274.41,281.34,2020-04-08
ASML.O,276.81,282.22,279.0883,275.12,285.13,2020-04-09
ASML.O,274.1,274.85,273.9528,272.01,276.15,2020-04-13
ASML.O,288.93,286.99,289.5383,285.05,294.76,2020-04-14
ASML.O,282.49,276.92,279.969,275.05,284.54,2020-04-15
ASML.O,292.4,289.83,289.8205,286.17,292.55,2020-04-16
ASML.O,295.65,301.25,296.9819,293.61,301.43,2020-04-17
ASML.O,291.58,291.65,294.3447,291.44,298.0099,2020-04-20
ASML.O,281.09,286.07,282.4009,278.57,287.55,2020-04-21
ASML.O,294.97,290.0,292.0081,288.23,295.47,2020-04-22
ASML.O,289.4,290.94,291.4592,288.31,297.16,2020-04-23
ASML.O,291.84,289.89,290.0298,285.974,292.46,2020-04-24
ASML.O,290.9,293.79,292.4451,290.28,294.76,2020-04-27
ASML.O,291.42,297.59,294.3707,291.09,297.59,2020-04-28
ASML.O,303.71,296.3,301.2859,295.35,304.76,2020-04-29
ASML.O,277.52,282.12,279.8845,277.4317,282.5,2019-12-09
ASML.O,279.11,277.89,278.9819,277.23,280.28,2019-12-10
ASML.O,284.04,278.44,282.2673,278.44,284.36,2019-12-11
ASML.O,287.24,281.7,285.1459,281.3,287.28,2019-12-12
ASML.O,289.89,288.53,289.5967,287.11,291.83,2019-12-13
ASML.O,292.97,291.23,292.9293,291.23,293.95,2019-12-16
ASML.O,294.84,296.98,294.8072,293.06,297.09,2019-12-17
ASML.O,292.16,294.83,293.4003,291.91,295.66,2019-12-18
ASML.O,291.82,290.65,290.6156,289.14,291.83,2019-12-19
ASML.O,293.59,292.75,293.4851,292.3071,294.36,2019-12-20
ASML.O,296.14,295.5,296.2459,295.45,297.42,2019-12-23
ASML.O,294.93,293.99,292.9808,291.3,295.19,2019-12-24
ASML.O,296.34,295.04,295.8735,294.23,296.545,2019-12-26
ASML.O,296.67,297.45,297.2157,296.15,298.5,2019-12-27
ASML.O,294.89,296.42,294.9705,293.65,296.7,2019-12-30
ASML.O,295.94,294.98,295.3007,293.36,296.49,2019-12-31
ASML.O,302.83,301.27,302.1295,300.61,303.32,2020-01-02
ASML.O,297.95,298.04,298.7828,297.66,300.75,2020-01-03
ASML.O,295.58,293.17,293.9202,292.43,295.72,2020-01-06
ASML.O,298.79,298.67,299.2731,297.41,301.218,2020-01-07
ASML.O,301.89,300.66,301.8456,299.94,303.19,2020-01-08
ASML.O,301.38,303.28,301.9844,300.275,303.9065,2020-01-09
ASML.O,296.18,300.05,298.207,295.56,300.51,2020-01-10
ASML.O,301.45,298.68,299.9545,297.5,301.62,2020-01-13
ASML.O,302.55,299.15,302.1,298.47,305.9,2020-01-14
ASML.O,300.08,301.6,301.4019,299.75,302.95,2020-01-15
ASML.O,301.08,302.55,301.0495,299.55,302.94,2020-01-16
ASML.O,300.04,300.9,300.0582,299.27,301.05,2020-01-17
ASML.O,298.4,298.11,299.2453,297.47,301.25,2020-01-21
ASML.O,296.25,300.56,298.9088,296.01,301.66,2020-01-22
ASML.O,294.32,296.93,293.853,291.56,297.1,2020-01-23
ASML.O,295.83,296.89,297.1357,294.49,299.33,2020-01-24
ASML.O,284.28,287.16,285.9407,283.77,288.62,2020-01-27
ASML.O,290.18,286.23,288.131,285.16,290.26,2020-01-28
ASML.O,296.14,296.07,296.0138,293.71,298.29,2020-01-29
ASML.O,294.38,290.79,293.0679,290.54,294.7,2020-01-30
ASML.O,280.66,288.0,282.9616,280.17,288.25,2020-01-31
ASML.O,288.16,283.63,286.9432,283.32,288.8516,2020-02-03
ASML.O,299.23,294.91,297.7488,294.23,299.26,2020-02-04
ASML.O,306.32,307.35,305.0146,303.05,307.35,2020-02-05
ASML.O,237.09,236.35,236.8701,235.7,238.025,2019-09-05
ASML.O,238.56,238.19,238.5932,237.17,240.11,2019-09-06
ASML.O,241.33,239.08,240.5502,238.885,242.32,2019-09-09
ASML.O,241.67,240.07,240.1785,238.11,241.67,2019-09-10
ASML.O,245.24,241.68,243.4917,241.24,245.24,2019-09-11
ASML.O,246.83,245.1,246.6294,244.6,248.21,2019-09-12
ASML.O,248.99,250.36,249.8604,248.37,251.23,2019-09-13
ASML.O,246.21,246.08,246.4074,245.39,247.325,2019-09-16
ASML.O,248.1,245.66,246.4388,245.2,248.415,2019-09-17
ASML.O,249.79,248.71,249.3424,246.61,250.54,2019-09-18
ASML.O,249.59,250.43,250.8554,249.59,252.1126,2019-09-19
ASML.O,245.79,250.7,247.5524,244.6729,250.88,2019-09-20
ASML.O,248.48,246.19,247.7217,245.84,249.25,2019-09-23
ASML.O,246.39,248.74,247.6309,245.14,249.94,2019-09-24
ASML.O,247.53,242.67,245.149,241.17,248.025,2019-09-25
ASML.O,248.04,249.56,247.8611,246.47,249.6442,2019-09-26
ASML.O,243.71,247.07,244.8931,241.315,248.05,2019-09-27
ASML.O,248.42,244.98,247.6988,244.82,249.405,2019-09-30
ASML.O,245.39,249.17,247.0642,244.68,250.17,2019-10-01
ASML.O,240.29,243.49,240.5642,238.2948,243.52,2019-10-02
ASML.O,244.35,240.91,242.3609,238.54,244.88,2019-10-03
ASML.O,246.04,244.47,245.2431,244.18,246.355,2019-10-04
ASML.O,247.42,247.41,248.019,247.18,249.43,2019-10-07
ASML.O,242.08,244.05,243.1923,241.51,245.6,2019-10-08
ASML.O,246.27,245.56,246.5011,244.84,247.95,2019-10-09
ASML.O,251.49,249.14,251.3868,248.38,254.24,2019-10-10
ASML.O,260.0,258.4,260.1411,257.74,262.46,2019-10-11
ASML.O,261.64,259.82,260.7149,259.09,262.0,2019-10-14
ASML.O,267.54,263.44,267.066,263.01,269.39,2019-10-15
ASML.O,254.47,260.26,256.5221,253.53,260.695,2019-10-16
ASML.O,253.76,256.19,254.8121,253.26,257.17,2019-10-17
ASML.O,254.42,253.99,254.0266,252.33,255.3,2019-10-18
ASML.O,260.43,257.78,259.4646,257.1,261.0,2019-10-21
ASML.O,255.29,258.81,257.3299,255.07,260.27,2019-10-22
ASML.O,257.66,254.85,256.2339,253.585,257.95,2019-10-23
ASML.O,264.97,260.8,263.3175,260.6468,265.48,2019-10-24
ASML.O,263.99,262.45,263.4759,261.88,264.7,2019-10-25
ASML.O,266.51,267.39,266.9888,265.8803,268.36,2019-10-28
ASML.O,264.6,268.88,265.8976,264.24,269.26,2019-10-29
ASML.O,265.65,263.16,263.9467,261.08,266.02,2019-10-30
ASML.O,189.4,191.83,189.9043,188.81,192.21,2019-06-05
ASML.O,192.76,190.67,191.763,190.22,193.1,2019-06-06
ASML.O,196.62,195.63,196.9034,194.96,198.4644,2019-06-07
ASML.O,198.26,196.27,198.1989,196.1625,199.43,2019-06-10
ASML.O,200.1,202.36,200.7987,199.06,202.66,2019-06-11
ASML.O,196.82,199.55,197.8019,196.73,199.55,2019-06-12
ASML.O,197.93,197.76,197.5406,197.01,198.14,2019-06-13
ASML.O,192.02,191.55,191.8001,190.5,193.135,2019-06-14
ASML.O,189.64,192.0,190.8707,189.54,192.43,2019-06-17
ASML.O,194.72,189.49,194.0248,189.49,195.8,2019-06-18
ASML.O,196.82,196.47,196.4079,195.32,198.22,2019-06-19
ASML.O,201.66,203.11,201.9739,200.49,203.61,2019-06-20
ASML.O,202.27,201.3,201.863,200.41,202.8,2019-06-21
ASML.O,202.8,203.39,203.1211,201.8802,203.86,2019-06-24
ASML.O,199.04,202.8,200.156,198.12,203.09,2019-06-25
ASML.O,204.39,204.39,204.2616,203.08,204.97,2019-06-26
ASML.O,204.99,204.69,204.9748,204.085,205.53,2019-06-27
ASML.O,207.93,209.27,208.8481,207.62,209.765,2019-06-28
ASML.O,214.97,215.97,214.8819,212.97,216.59,2019-07-01
ASML.O,214.42,214.52,214.3498,213.36,215.27,2019-07-02
ASML.O,213.83,213.83,214.083,213.3901,214.79,2019-07-03
ASML.O,209.75,209.53,209.0686,207.19,210.38,2019-07-05
ASML.O,208.03,208.57,208.1863,206.82,209.51,2019-07-08
ASML.O,206.61,205.89,206.4767,205.3,207.305,2019-07-09
ASML.O,208.12,207.5,208.4183,206.97,209.31,2019-07-10
ASML.O,208.74,209.61,208.6151,207.3,209.75,2019-07-11
ASML.O,208.18,208.04,208.0488,207.38,209.06,2019-07-12
ASML.O,206.76,208.32,207.2219,206.05,209.19,2019-07-15
ASML.O,205.0,205.4,205.5954,204.36,206.9295,2019-07-16
ASML.O,217.67,217.65,217.8042,215.21,219.58,2019-07-17
ASML.O,226.65,221.69,224.6397,221.57,226.99,2019-07-18
ASML.O,223.62,223.19,223.8961,223.11,224.925,2019-07-19
ASML.O,227.74,225.29,226.9824,225.29,228.1191,2019-07-22
ASML.O,230.21,230.87,230.4456,229.32,231.33,2019-07-23
ASML.O,234.06,230.19,232.9692,230.01,234.5,2019-07-24
ASML.O,230.05,232.76,231.0301,229.72,232.97,2019-07-25
ASML.O,230.85,232.22,231.7242,230.83,232.41,2019-07-26
ASML.O,230.97,230.61,230.2773,229.39,231.26,2019-07-29
ASML.O,228.34,227.66,228.4608,227.33,229.405,2019-07-30
ASML.O,222.81,227.06,224.8148,221.205,227.36,2019-07-31
ASML.O,177.52,180.13,178.3591,176.93,180.15,2019-03-07
ASML.O,178.84,175.96,177.7452,175.57,178.97,2019-03-08
ASML.O,181.09,178.34,180.8145,178.31,182.1,2019-03-11
ASML.O,182.51,182.0,182.4235,180.81,183.53,2019-03-12
ASML.O,182.53,183.75,183.1395,182.39,183.99,2019-03-13
ASML.O,183.29,183.25,183.3362,182.7332,184.28,2019-03-14
ASML.O,192.81,187.64,191.4872,187.61,192.96,2019-03-15
ASML.O,190.64,190.53,190.4339,189.38,191.43,2019-03-18
ASML.O,190.81,191.59,191.0599,189.39,192.55,2019-03-19
ASML.O,191.14,190.49,190.4439,188.39,192.69,2019-03-20
ASML.O,194.36,189.95,193.3714,189.94,195.455,2019-03-21
ASML.O,187.75,191.36,189.0724,187.4451,191.89,2019-03-22
ASML.O,186.33,186.33,186.6111,185.1801,187.94,2019-03-25
ASML.O,187.29,186.19,186.8781,186.07,187.95,2019-03-26
ASML.O,184.06,187.13,184.4429,183.1034,187.96,2019-03-27
ASML.O,184.2,183.6,183.8779,182.77,184.97,2019-03-28
ASML.O,188.05,186.28,187.3104,185.5,188.42,2019-03-29
ASML.O,192.48,191.24,191.7907,190.76,193.0,2019-04-01
ASML.O,193.84,193.98,193.3308,192.36,194.18,2019-04-02
ASML.O,197.74,197.16,197.665,196.58,198.685,2019-04-03
ASML.O,198.38,198.25,198.3357,197.43,199.02,2019-04-04
ASML.O,201.39,200.57,201.0705,200.5,201.72,2019-04-05
ASML.O,203.56,202.0,202.4414,201.63,203.68,2019-04-08
ASML.O,201.57,202.1,202.0396,201.065,203.01,2019-04-09
ASML.O,199.79,200.09,199.9656,198.59,200.72,2019-04-10
ASML.O,197.91,197.72,198.197,197.29,199.25,2019-04-11
ASML.O,202.82,201.83,201.8884,200.67,202.88,2019-04-12
ASML.O,199.84,201.28,200.0995,199.01,201.73,2019-04-15
ASML.O,203.62,201.38,203.1511,201.08,204.46,2019-04-16
ASML.O,203.36,208.38,203.7206,200.58,208.9,2019-04-17
ASML.O,205.91,206.05,205.8278,204.58,207.03,2019-04-18
ASML.O,205.51,204.62,205.0155,203.73,205.87,2019-04-22
ASML.O,205.29,204.11,204.9768,204.025,206.1125,2019-04-23
ASML.O,205.41,205.56,206.3006,205.2,207.81,2019-04-24
ASML.O,206.21,206.86,205.6313,204.02,207.31,2019-04-25
ASML.O,207.2,204.87,205.9343,203.18,207.26,2019-04-26
ASML.O,206.41,205.91,206.2915,205.06,207.26,2019-04-29
ASML.O,208.82,206.64,207.8921,206.29,209.01,2019-04-30
ASML.O,206.39,209.92,208.1288,206.37,210.87,2019-05-01
ASML.O,205.93,206.54,206.1181,204.09,207.48,2019-05-02
AMAT.O,149.31,149.8,150.0281,148.75,152.0,2024-01-04
AMAT.O,149.0,150.08,149.166,148.05,151.52,2024-01-05
AMAT.O,151.56,149.83,151.7611,149.72,152.79,2024-01-08
AMAT.O,151.03,149.87,150.6881,148.93,151.6899,2024-01-09
AMAT.O,149.81,151.77,149.6665,148.24,151.9,2024-01-10
AMAT.O,151.95,150.25,150.8487,148.48,152.44,2024-01-11
AMAT.O,151.25,152.2,151.2793,150.37,152.4,2024-01-12
AMAT.O,153.76,151.3,152.8824,149.84,154.24,2024-01-16
AMAT.O,153.37,153.11,152.089,150.2,153.75,2024-01-17
AMAT.O,160.34,158.66,159.3333,156.776,160.735,2024-01-18
AMAT.O,167.94,162.57,166.0691,162.3,168.28,2024-01-19
AMAT.O,168.3,168.18,168.8459,167.64,171.905,2024-01-22
AMAT.O,167.05,167.76,166.6641,164.71,168.0,2024-01-23
AMAT.O,174.14,171.39,174.143,170.67,175.955,2024-01-24
AMAT.O,172.63,177.17,174.4349,172.43,178.395,2024-01-25
AMAT.O,166.9,169.07,167.6923,166.62,169.5675,2024-01-26
AMAT.O,168.48,166.31,167.4276,166.08,168.51,2024-01-29
AMAT.O,166.24,167.33,166.8152,165.82,169.17,2024-01-30
AMAT.O,164.3,164.0001,163.6582,160.96,166.615,2024-01-31
AMAT.O,166.97,165.455,166.4435,164.83,167.74,2024-02-01
AMAT.O,168.18,165.92,168.1009,165.46,169.175,2024-02-02
AMAT.O,171.09,168.6,170.6325,168.28,172.28,2024-02-05
AMAT.O,168.7,170.99,169.1563,167.5001,172.71,2024-02-06
AMAT.O,170.9,170.49,171.0022,168.8346,172.91,2024-02-07
AMAT.O,173.89,169.99,173.7817,169.38,175.0,2024-02-08
AMAT.O,185.84,179.04,183.4334,178.61,186.15,2024-02-09
AMAT.O,185.54,185.27,186.1824,184.64,188.21,2024-02-12
AMAT.O,180.31,178.6,179.762,176.94,182.1864,2024-02-13
AMAT.O,186.19,182.64,185.5475,182.64,186.98,2024-02-14
AMAT.O,187.66,189.0,188.0192,186.38,189.47,2024-02-15
AMAT.O,199.57,202.02,201.7147,197.3,206.77,2024-02-16
AMAT.O,189.14,195.585,189.4461,186.12,195.86,2024-02-20
AMAT.O,190.33,187.92,188.9844,185.89,190.37,2024-02-21
AMAT.O,199.73,198.28,199.6904,196.67,201.55,2024-02-22
AMAT.O,197.16,199.32,198.0402,196.61,201.34,2024-02-23
AMAT.O,203.55,199.8,202.2123,199.13,203.99,2024-02-26
AMAT.O,202.86,203.73,202.89,201.22,204.44,2024-02-27
AMAT.O,197.54,198.49,197.6335,196.49,199.18,2024-02-28
AMAT.O,201.62,199.91,200.724,197.26,202.0,2024-02-29
AMAT.O,210.25,203.77,208.607,203.555,211.38,2024-03-01
AMAT.O,140.29,138.05,139.6147,135.15,141.16,2023-10-06
AMAT.O,140.15,139.47,139.7944,137.76,140.93,2023-10-09
AMAT.O,141.4,141.04,141.6015,140.355,142.73,2023-10-10
AMAT.O,142.18,142.82,141.9603,140.81,142.94,2023-10-11
AMAT.O,145.0,143.0,146.1034,142.77,148.4,2023-10-12
AMAT.O,141.14,147.05,142.0906,140.72,147.105,2023-10-13
AMAT.O,141.0,141.76,141.2201,139.7352,142.655,2023-10-16
AMAT.O,142.72,139.13,141.1015,136.81,142.79,2023-10-17
AMAT.O,141.45,139.9,140.9057,138.1,142.48,2023-10-18
AMAT.O,134.43,142.84,135.8026,133.7735,143.05,2023-10-19
AMAT.O,134.12,134.52,134.6612,133.36,136.15,2023-10-20
AMAT.O,134.23,133.2,134.3306,131.9,135.805,2023-10-23
AMAT.O,134.9,135.33,134.6331,133.5139,135.55,2023-10-24
AMAT.O,130.11,133.07,130.8916,129.75,133.26,2023-10-25
AMAT.O,130.84,131.11,131.7803,130.51,134.41,2023-10-26
AMAT.O,131.3,131.27,131.367,130.56,133.11,2023-10-27
AMAT.O,131.03,131.96,131.202,129.82,132.96,2023-10-30
AMAT.O,132.35,131.8,131.6612,129.21,132.55,2023-10-31
AMAT.O,135.29,133.03,134.5999,132.775,135.83,2023-11-01
AMAT.O,138.51,137.81,138.6855,136.67,139.78,2023-11-02
AMAT.O,139.75,139.49,140.2393,139.075,141.77,2023-11-03
AMAT.O,140.36,140.4,140.216,139.21,140.79,2023-11-06
AMAT.O,141.74,140.0,141.3672,139.69,141.92,2023-11-07
AMAT.O,144.23,142.37,143.8016,141.61,144.525,2023-11-08
AMAT.O,143.17,144.9,144.6542,142.8901,147.21,2023-11-09
AMAT.O,150.68,145.19,149.3379,144.67,150.99,2023-11-10
AMAT.O,149.74,149.0,149.4532,147.55,150.25,2023-11-13
AMAT.O,154.08,153.03,153.7277,152.14,154.91,2023-11-14
AMAT.O,155.37,154.97,155.4358,154.06,156.77,2023-11-15
AMAT.O,154.81,155.4,155.5289,151.2,157.76,2023-11-16
AMAT.O,148.59,142.04,147.2592,141.94,149.05,2023-11-17
AMAT.O,152.57,148.88,151.2461,148.81,153.0,2023-11-20
AMAT.O,149.25,151.57,149.2078,148.165,151.81,2023-11-21
AMAT.O,149.48,151.03,150.2347,149.02,153.7897,2023-11-22
AMAT.O,150.34,149.33,150.0672,149.3282,150.66,2023-11-24
AMAT.O,150.81,149.5,150.7627,148.77,151.76,2023-11-27
AMAT.O,148.06,149.36,147.9551,146.505,149.99,2023-11-28
AMAT.O,149.36,150.24,150.4928,148.853,152.82,2023-11-29
AMAT.O,149.78,150.41,149.2708,147.045,150.48,2023-11-30
AMAT.O,151.59,149.56,151.0581,148.63,151.98,2023-12-01
AMAT.O,139.57,139.62,140.3046,139.41,142.12,2023-07-07
AMAT.O,140.56,139.78,140.8264,139.7,141.88,2023-07-10
AMAT.O,137.56,140.18,136.3839,134.01,140.44,2023-07-11
AMAT.O,138.89,139.21,138.8753,137.85,139.7,2023-07-12
AMAT.O,142.65,140.12,142.5472,140.02,143.66,2023-07-13
AMAT.O,142.74,144.57,143.7907,142.38,145.3899,2023-07-14
AMAT.O,145.5,142.98,145.0941,141.83,146.5,2023-07-17
AMAT.O,144.51,143.8,143.6455,141.91,145.15,2023-07-18
AMAT.O,141.78,144.05,142.183,141.18,144.65,2023-07-19
AMAT.O,134.04,137.82,135.1561,133.52,138.185,2023-07-20
AMAT.O,136.4,135.22,136.3279,135.19,137.3,2023-07-21
AMAT.O,138.35,137.6,137.9771,136.85,139.0787,2023-07-24
AMAT.O,140.06,138.69,140.2814,138.5,141.4,2023-07-25
AMAT.O,139.02,137.63,138.6087,136.81,140.29,2023-07-26
AMAT.O,146.14,144.23,147.3766,144.21,150.425,2023-07-27
AMAT.O,151.93,149.58,151.7235,148.7,153.28,2023-07-28
AMAT.O,151.59,151.93,151.6777,150.52,152.68,2023-07-31
AMAT.O,152.63,150.92,152.1783,150.28,152.86,2023-08-01
AMAT.O,147.33,150.62,147.7452,146.88,150.62,2023-08-02
AMAT.O,147.81,146.01,147.3366,145.361,148.7,2023-08-03
AMAT.O,145.66,147.52,146.637,145.07,149.07,2023-08-04
AMAT.O,150.38,147.05,149.6051,147.03,150.69,2023-08-07
AMAT.O,148.01,148.15,147.2886,145.9,148.31,2023-08-08
AMAT.O,145.16,147.98,145.9741,144.801,148.91,2023-08-09
AMAT.O,144.61,146.77,145.3139,143.1,147.98,2023-08-10
AMAT.O,138.83,142.22,139.745,138.53,142.47,2023-08-11
AMAT.O,141.89,138.2,141.0081,137.67,141.94,2023-08-14
AMAT.O,140.08,141.27,140.5499,139.735,141.85,2023-08-15
AMAT.O,138.25,140.53,139.1663,138.17,141.26,2023-08-16
AMAT.O,137.59,139.19,137.8606,136.57,139.79,2023-08-17
AMAT.O,142.66,137.33,140.8893,135.53,143.65,2023-08-18
AMAT.O,148.77,143.28,147.0595,143.16,149.22,2023-08-21
AMAT.O,147.85,150.76,148.557,146.94,151.15,2023-08-22
AMAT.O,148.0,147.01,147.721,146.05,148.5716,2023-08-23
AMAT.O,142.52,149.54,144.1753,141.82,149.95,2023-08-24
AMAT.O,144.36,143.59,143.6071,140.96,144.9599,2023-08-25
AMAT.O,145.42,145.305,145.1586,144.045,147.19,2023-08-28
AMAT.O,149.98,143.86,149.3711,143.86,150.52,2023-08-29
AMAT.O,150.95,149.19,150.5147,148.18,151.57,2023-08-30
AMAT.O,152.76,149.41,152.4243,149.41,153.39,2023-08-31
AMAT.O,114.45,114.1838,114.2434,111.872,115.29,2023-04-06
AMAT.O,116.5,112.47,115.5731,112.45,116.71,2023-04-10
AMAT.O,116.38,117.33,116.8092,116.08,117.83,2023-04-11
AMAT.O,113.16,117.73,114.0724,112.87,117.8,2023-04-12
AMAT.O,113.47,113.53,113.1388,111.515,113.91,2023-04-13
AMAT.O,112.9,113.36,112.7349,111.37,115.05,2023-04-14
AMAT.O,111.79,109.22,110.5943,109.0,111.97,2023-04-17
AMAT.O,111.27,112.5,111.4881,110.53,113.5911,2023-04-18
AMAT.O,110.34,109.85,109.9919,109.12,110.61,2023-04-19
AMAT.O,114.39,111.25,114.7288,111.25,116.33,2023-04-20
AMAT.O,113.46,113.47,113.2857,112.205,114.1,2023-04-21
AMAT.O,113.61,113.49,113.3092,112.54,113.94,2023-04-24
AMAT.O,110.61,112.5,111.6101,110.42,113.66,2023-04-25
AMAT.O,110.31,111.16,110.475,109.82,111.5,2023-04-26
AMAT.O,111.68,111.3,111.269,109.15,112.18,2023-04-27
AMAT.O,113.03,111.7,112.4416,111.12,113.26,2023-04-28
AMAT.O,112.95,113.3,113.1046,112.1,114.44,2023-05-01
AMAT.O,112.16,112.92,112.3843,111.2,113.39,2023-05-02
AMAT.O,113.29,111.94,113.4153,111.885,115.27,2023-05-03
AMAT.O,112.45,113.05,112.442,111.72,113.41,2023-05-04
AMAT.O,116.06,113.7,115.5133,112.97,116.62,2023-05-05
AMAT.O,115.75,116.865,115.8696,114.93,117.59,2023-05-08
AMAT.O,113.84,114.08,113.6922,112.86,114.41,2023-05-09
AMAT.O,115.41,115.52,115.422,114.14,116.24,2023-05-10
AMAT.O,115.46,115.3,114.8378,113.91,115.835,2023-05-11
AMAT.O,116.09,116.71,115.8981,114.99,117.07,2023-05-12
AMAT.O,121.11,116.69,119.7464,116.02,121.26,2023-05-15
AMAT.O,120.92,120.83,121.7058,120.44,123.065,2023-05-16
AMAT.O,125.7,122.25,125.0732,121.88,126.3,2023-05-17
AMAT.O,129.92,125.81,129.9456,125.76,132.06,2023-05-18
AMAT.O,126.95,128.3,126.7044,125.25,128.325,2023-05-19
AMAT.O,126.55,127.23,126.4477,125.6505,127.56,2023-05-22
AMAT.O,124.49,125.89,124.8109,124.19,126.73,2023-05-23
AMAT.O,121.73,121.92,121.2731,120.18,122.62,2023-05-24
AMAT.O,130.47,127.17,129.0033,126.129,130.73,2023-05-25
AMAT.O,136.06,130.77,134.7445,129.985,136.69,2023-05-26
AMAT.O,136.57,138.0,136.8105,135.485,138.8,2023-05-30
AMAT.O,133.3,133.6,133.3835,132.16,135.75,2023-05-31
AMAT.O,134.83,133.73,134.5156,131.6915,136.19,2023-06-01
AMAT.O,134.63,135.14,134.2212,132.38,135.33,2023-06-02
AMAT.O,97.92,97.84,98.2916,97.36,99.24,2023-01-05
AMAT.O,104.27,100.0,103.0857,98.58,104.855,2023-01-06
AMAT.O,106.49,105.55,107.0275,104.16,108.76,2023-01-09
AMAT.O,108.04,106.14,107.4105,105.86,108.19,2023-01-10
AMAT.O,110.06,106.68,109.0399,106.53,110.19,2023-01-11
AMAT.O,110.2,110.58,110.1495,107.23,111.885,2023-01-12
AMAT.O,109.97,107.53,109.3465,107.44,110.2,2023-01-13
AMAT.O,109.41,109.405,109.2497,107.78,110.63,2023-01-17
AMAT.O,109.7,110.76,110.6107,109.58,112.39,2023-01-18
AMAT.O,106.16,109.49,106.9287,106.09,109.64,2023-01-19
AMAT.O,109.65,106.8,108.5015,106.4896,109.775,2023-01-20
AMAT.O,114.155,108.53,113.2072,108.5,114.91,2023-01-23
AMAT.O,112.99,113.47,113.0807,112.47,114.07,2023-01-24
AMAT.O,113.95,110.99,112.5439,109.41,114.44,2023-01-25
AMAT.O,115.58,114.4,114.6936,112.265,115.76,2023-01-26
AMAT.O,112.5,112.62,112.3329,110.7,113.89,2023-01-27
AMAT.O,108.2,110.69,108.9718,107.965,110.97,2023-01-30
AMAT.O,111.49,108.96,110.5884,108.61,111.56,2023-01-31
AMAT.O,119.01,112.11,116.8863,111.91,120.13,2023-02-01
AMAT.O,124.26,120.31,123.2011,120.3,124.92,2023-02-02
AMAT.O,119.98,122.92,121.1086,119.61,123.67,2023-02-03
AMAT.O,117.69,118.21,117.9682,116.91,119.44,2023-02-06
AMAT.O,120.52,117.39,119.3787,116.75,121.29,2023-02-07
AMAT.O,115.95,119.15,116.8805,115.47,119.3699,2023-02-08
AMAT.O,116.08,118.36,116.9248,115.08,119.56,2023-02-09
AMAT.O,114.77,114.8,114.1983,112.97,114.97,2023-02-10
AMAT.O,116.53,115.17,116.1525,114.55,116.715,2023-02-13
AMAT.O,118.44,114.87,117.7174,113.85,119.005,2023-02-14
AMAT.O,119.46,117.0,118.1271,115.99,119.58,2023-02-15
AMAT.O,115.39,116.88,116.4702,115.14,118.08,2023-02-16
AMAT.O,115.44,116.78,115.1928,113.38,117.4,2023-02-17
AMAT.O,111.28,113.64,112.2487,110.93,114.83,2023-02-21
AMAT.O,110.41,111.12,110.4906,109.48,112.38,2023-02-22
AMAT.O,112.91,112.54,112.4049,109.91,113.9584,2023-02-23
AMAT.O,111.31,111.01,111.1681,110.38,112.1,2023-02-24
AMAT.O,112.07,113.51,112.5648,111.49,113.89,2023-02-27
AMAT.O,116.15,116.14,116.7681,114.85,118.065,2023-02-28
AMAT.O,117.26,117.7,117.7462,116.94,119.32,2023-03-01
AMAT.O,118.45,115.445,116.7277,113.93,119.09,2023-03-02
AMAT.O,118.96,118.75,118.3257,116.945,119.14,2023-03-03
AMAT.O,82.6,85.17,83.1527,82.02,85.54,2022-10-07
AMAT.O,79.19,82.0,78.9651,77.355,82.13,2022-10-10
AMAT.O,76.3,77.74,76.7102,74.97,78.77,2022-10-11
AMAT.O,76.01,76.55,76.3106,75.47,77.0,2022-10-12
AMAT.O,79.42,72.18,77.4876,71.12,81.52,2022-10-13
AMAT.O,74.82,79.56,75.8909,74.59,79.9,2022-10-14
AMAT.O,74.41,77.21,75.0686,74.16,77.89,2022-10-17
AMAT.O,75.23,76.695,75.4407,74.15,77.44,2022-10-18
AMAT.O,77.26,75.0,76.6007,74.435,77.79,2022-10-19
AMAT.O,78.66,78.36,79.4533,77.21,82.115,2022-10-20
AMAT.O,82.42,78.83,81.4036,78.13,82.65,2022-10-21
AMAT.O,84.94,82.83,84.0545,81.9,85.08,2022-10-24
AMAT.O,87.53,85.94,87.3399,85.75,88.5,2022-10-25
AMAT.O,88.14,86.47,88.6199,85.8,90.25,2022-10-26
AMAT.O,86.54,88.78,87.4824,86.37,89.99,2022-10-27
AMAT.O,89.72,86.62,89.1677,86.46,89.93,2022-10-28
AMAT.O,88.29,88.86,88.3515,87.66,89.4,2022-10-31
AMAT.O,89.79,90.5,89.9031,89.0,90.8,2022-11-01
AMAT.O,87.76,90.35,90.3284,87.53,93.29,2022-11-02
